seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr6	88117381	88117500	120	*	X34820	154313	88117690	88205858	88169	+	189	upstream	189	CFAP206
chr6	88117576	88117680	105	*	X34821	154313	88117690	88205858	88169	+	9	upstream	9	CFAP206
chr6	89790021	89790140	120	*	X34828	10957	89790429	89794879	4451	+	288	upstream	288	PNRC1
chr6	90122184	90122469	286	*	X34833	58528	90074335	90121995	47661	-	188	upstream	188	RRAGD
chr6	90539283	90539363	81	*	X34836	9994	90539619	90584155	44537	+	255	upstream	255	CASP8AP2
chr6	90539603	90539737	135	*	X34837	9994	90539619	90584155	44537	+	0	overlapStart	0	CASP8AP2
chr6	90539883	90540007	125	*	X34838	9994	90539619	90584155	44537	+	0	inside	263	CASP8AP2
chr6	91006412	91006486	75	*	X34850	60468	90636247	91006627	370381	-	0	inside	140	BACH2
chr6	91006846	91006861	16	*	X34851	60468	90636247	91006627	370381	-	218	upstream	218	BACH2
chr6	91296880	91296999	120	*	X34853	6885	91223292	91297020	73729	-	0	inside	20	MAP3K7
chr6	96025297	96025386	90	*	X34854	79694	96025373	96057328	31956	+	0	overlapStart	0	MANEA
chr6	96969759	96969848	90	*	X34855	23376	96969702	97003151	33450	+	0	inside	56	UFL1
chr6	97285601	97285719	119	*	X34858	81491	97241998	97285353	43356	-	247	upstream	247	GPR63
chr6	99282229	99282648	420	*	X34864	5454	99282580	99286666	4087	+	0	overlapStart	0	POU3F2
chr6	99395508	99395627	120	*	X34867	26235	99321601	99395849	74249	-	0	inside	221	FBXL4
chr6	99395853	99395877	25	*	X34868	26235	99321601	99395849	74249	-	3	upstream	3	FBXL4
chr6	99841833	99841877	45	*	X34869	51805	99817348	99842082	24735	-	0	inside	204	COQ3
chr6	99963813	99963977	165	*	X34870	85015	99880184	99963308	83125	-	504	upstream	504	USP45
chr6	101329457	101329531	75	*	X34875	10973	100956608	101329224	372617	-	232	upstream	232	ASCC3
chr6	105388521	105388615	95	*	X34882	100113403	105384169	105388402	4234	-	118	upstream	118	LIN28B-AS1
chr6	105389301	105389358	58	*	X34883	100113403	105384169	105388402	4234	-	898	upstream	898	LIN28B-AS1
chr6	105389462	105389465	4	*	X34884	100113403	105384169	105388402	4234	-	1059	upstream	1059	LIN28B-AS1
chr6	105403521	105403745	225	*	X34885	389421	105404923	105531207	126285	+	1177	upstream	1177	LIN28B
chr6	105403901	105404110	210	*	X34886	389421	105404923	105531207	126285	+	812	upstream	812	LIN28B
chr6	105405101	105405235	135	*	X34887	389421	105404923	105531207	126285	+	0	inside	177	LIN28B
chr6	105584161	105584265	105	*	X34890	154442	105585562	105617819	32258	+	1296	upstream	1296	BVES-AS1
chr6	107236575	107236678	104	*	X34912	100422737	107165327	107235300	69974	-	1274	upstream	1274	LINC02532
chr6	107436164	107436223	60	*	X34914	57673	107386385	107435636	49252	-	527	upstream	527	BEND3
chr6	107436322	107436501	180	*	X34915	57673	107386385	107435636	49252	-	685	upstream	685	BEND3
chr6	107810340	107810429	90	*	X34916	55084	107811317	107982513	171197	+	887	upstream	887	SOBP
chr6	107811224	107811234	11	*	X34917	55084	107811317	107982513	171197	+	82	upstream	82	SOBP
chr6	108145647	108145682	36	*	X34927	256380	108023364	108145521	122158	-	125	upstream	125	SCML4
chr6	108279114	108279420	307	*	X34929	11231	108188960	108279482	90523	-	0	inside	61	SEC63
chr6	108615932	108616081	150	*	X34931	246269	108616098	108844251	228154	+	16	upstream	16	AFG1L
chr6	108879274	108879378	105	*	X34932	2309	108881026	109005971	124946	+	1647	upstream	1647	FOXO3
chr6	108879802	108879906	105	*	X34933	2309	108881026	109005971	124946	+	1119	upstream	1119	FOXO3
chr6	109416019	109416243	225	*	X34949	285753	109416356	109485115	68760	+	112	upstream	112	CEP57L1
chr6	109416019	109416243	225	*	X34949	27244	109307640	109415708	108069	-	310	upstream	310	SESN1
chr6	109761362	109761481	120	*	X34954	6610	109761931	109765122	3192	+	449	upstream	449	SMPD2
chr6	109762197	109762301	105	*	X34955	6610	109761931	109765122	3192	+	0	inside	265	SMPD2
chr6	109762197	109762301	105	*	X34955	285755	109711418	109762374	50957	-	0	inside	72	PPIL6
chr6	109762362	109762466	105	*	X34956	285755	109711418	109762374	50957	-	0	overlapStart	0	PPIL6
chr6	110500785	110500919	135	*	X34961	51362	110501587	110553422	51836	+	667	upstream	667	CDC40
chr6	110500785	110500919	135	*	X34961	8936	110421022	110501207	80186	-	0	inside	287	WASF1
chr6	111136013	111136192	180	*	X34967	262	111135824	111216913	81090	+	0	inside	188	AMD1
chr6	111303502	111303621	120	*	X34972	84154	111303291	111346794	43504	+	0	inside	210	RPF2
chr6	111408765	111408854	90	*	X34973	117247	111408781	111544606	135826	+	0	overlapStart	0	SLC16A10
chr6	112195300	112195434	135	*	X34987	2534	111981535	112194655	213121	-	644	upstream	644	FYN
chr6	112575760	112575849	90	*	X34995	3910	112429134	112575917	146784	-	0	inside	67	LAMA4
chr6	114292546	114292680	135	*	X35012	3066	114257320	114292359	35040	-	186	upstream	186	HDAC2
chr6	116937135	116937254	120	*	X35023	345895	116937642	116954148	16507	+	387	upstream	387	RSPH4A
chr6	119215032	119215072	41	*	X35034	25842	119215241	119230335	15095	+	168	upstream	168	ASF1A
chr6	119670655	119670819	165	*	X35042	4121	119498366	119670931	172566	-	0	inside	111	MAN1A1
chr6	119671539	119671688	150	*	X35043	4121	119498366	119670931	172566	-	607	upstream	607	MAN1A1
chr6	122720463	122720574	112	*	X35049	3298	122720696	122754264	33569	+	121	upstream	121	HSF2
chr6	122720743	122720839	97	*	X35050	3298	122720696	122754264	33569	+	0	inside	46	HSF2
chr6	122792546	122792665	120	*	X35051	5570	122793062	123047518	254457	+	396	upstream	396	PKIB
chr6	122792546	122792665	120	*	X35051	57515	122764493	122792952	28460	-	0	inside	286	SERINC1
chr6	122792711	122792830	120	*	X35052	5570	122793062	123047518	254457	+	231	upstream	231	PKIB
chr6	122792711	122792830	120	*	X35052	57515	122764493	122792952	28460	-	0	inside	121	SERINC1
chr6	125284306	125284327	22	*	X35057	7955	125229392	125284173	54782	-	132	upstream	132	RNF217-AS1
chr6	125622938	125623216	279	*	X35058	51020	125596496	125623282	26787	-	0	inside	65	HDDC2
chr6	127587485	127587619	135	*	X35067	81847	127587827	127609705	21879	+	207	upstream	207	RNF146
chr6	127840159	127840278	120	*	X35071	387104	127759551	127840500	80950	-	0	inside	221	SOGA3
chr6	127840471	127840575	105	*	X35072	387104	127759551	127840500	80950	-	0	overlapStart	0	SOGA3
chr6	127840954	127841058	105	*	X35073	387104	127759551	127840500	80950	-	453	upstream	453	SOGA3
chr6	128841769	128841888	120	*	X35080	5796	128289924	128841870	551947	-	0	overlapStart	0	PTPRK
chr6	128842089	128842268	180	*	X35081	5796	128289924	128841870	551947	-	218	upstream	218	PTPRK
chr6	130339943	130340062	120	*	X35089	84456	130339728	130462594	122867	+	0	inside	214	L3MBTL3
chr6	130685938	130686072	135	*	X35096	114801	130687426	130764210	76785	+	1353	upstream	1353	TMEM200A
chr6	130687033	130687482	450	*	X35097	114801	130687426	130764210	76785	+	0	overlapStart	0	TMEM200A
chr6	130687033	130687482	450	*	X35097	154075	130465447	130686570	221124	-	462	upstream	462	SAMD3
chr6	130687668	130687787	120	*	X35098	114801	130687426	130764210	76785	+	0	inside	241	TMEM200A
chr6	130687668	130687787	120	*	X35098	154075	130465447	130686570	221124	-	1097	upstream	1097	SAMD3
chr6	131456456	131456560	105	*	X35104	9465	131456826	131604675	147850	+	265	upstream	265	AKAP7
chr6	133135913	133136032	120	*	X35114	6206	133135708	133138703	2996	+	0	inside	204	RPS12
chr6	133135913	133136032	120	*	X35114	594839	133136446	133138490	2045	+	413	upstream	413	SNORA33
chr6	134373573	134373692	120	*	X35119	154091	134308719	134373789	65071	-	0	inside	96	SLC2A12
chr6	134639113	134639202	90	*	X35124	6446	134490384	134639196	148813	-	0	overlapStart	0	SGK1
chr6	135502382	135502514	133	*	X35132	4602	135502453	135540311	37859	+	0	overlapStart	0	MYB
chr6	135502680	135502717	38	*	X35133	4602	135502453	135540311	37859	+	0	inside	226	MYB
chr6	135819145	135819204	60	*	X35135	100131814	135818939	136037193	218255	+	0	inside	205	LINC00271
chr6	135819145	135819204	60	*	X35135	54806	135605110	135818903	213794	-	241	upstream	241	AHI1
chr6	137113685	137113804	120	*	X35156	4217	136878187	137113656	235470	-	28	upstream	28	MAP3K5
chr6	137143762	137143866	105	*	X35157	5191	137143702	137235072	91371	+	0	inside	59	PEX7
chr6	137242376	137242480	105	*	X35159	340146	137243402	137246776	3375	+	921	upstream	921	SLC35D3
chr6	137243066	137243185	120	*	X35160	340146	137243402	137246776	3375	+	216	upstream	216	SLC35D3
chr6	137540248	137540322	75	*	X35170	3459	137518621	137540567	21947	-	0	inside	244	IFNGR1
chr6	139094622	139094711	90	*	X35172	25901	139094657	139114456	19800	+	0	overlapStart	0	CCDC28A
chr6	139094622	139094711	90	*	X35172	100507462	139046348	139094816	48469	-	0	inside	104	GVQW2
chr6	139350097	139350276	180	*	X35175	58527	139349819	139364439	14621	+	0	inside	277	ABRACL
chr6	139695911	139696225	315	*	X35178	10370	139693392	139695787	2396	-	123	upstream	123	CITED2
chr6	139697231	139697350	120	*	X35179	10370	139693392	139695787	2396	-	1443	upstream	1443	CITED2
chr6	142468542	142468661	120	*	X35198	51534	142468410	142542085	73676	+	0	inside	131	VTA1
chr6	143266143	143266397	255	*	X35218	3097	143072604	143266338	193735	-	0	overlapStart	0	HIVEP2
chr6	143267227	143267346	120	*	X35219	3097	143072604	143266338	193735	-	888	upstream	888	HIVEP2
chr6	143267512	143267616	105	*	X35220	3097	143072604	143266338	193735	-	1173	upstream	1173	HIVEP2
chr6	143267692	143267811	120	*	X35221	3097	143072604	143266338	193735	-	1353	upstream	1353	HIVEP2
chr6	143772264	143772368	105	*	X35227	134637	143743969	143771841	27873	-	422	upstream	422	ADAT2
chr6	146056125	146056379	255	*	X35239	100507557	146056005	146207721	151717	+	0	inside	119	LOC100507557
chr6	146135876	146135980	105	*	X35240	84085	146119272	146135921	16650	-	0	overlapStart	0	FBXO30
chr6	146136671	146136790	120	*	X35241	84085	146119272	146135921	16650	-	749	upstream	749	FBXO30
chr6	146285142	146285291	150	*	X35243	257218	146205945	146285559	79615	-	0	inside	267	SHPRH
chr6	147524768	147524932	165	*	X35248	134957	147525494	147711612	186119	+	561	upstream	561	STXBP5
chr6	149067892	149067966	75	*	X35259	10090	149068271	149398126	329856	+	304	upstream	304	UST
chr6	149886583	149886587	5	*	X35275	116254	149887528	149912067	24540	+	940	upstream	940	GINM1
chr6	150070184	150070303	120	*	X35277	5110	150070831	150132557	61727	+	527	upstream	527	PCMT1
chr6	150184267	150184386	120	*	X35279	100652739	150184634	150240644	56011	+	247	upstream	247	RAET1E-AS1
chr6	150185877	150186026	150	*	X35280	84918	150139894	150185480	45587	-	396	upstream	396	LRP11
chr6	150218842	150219066	225	*	X35281	135250	150204511	150217195	12685	-	1646	upstream	1646	RAET1E
chr6	151561393	151561542	150	*	X35289	9590	151561134	151679694	118561	+	0	inside	258	AKAP12
chr6	151712827	151712916	90	*	X35303	57621	151685250	151712677	27428	-	149	upstream	149	ZBTB2
chr6	151773171	151773305	135	*	X35304	79624	151773422	151791232	17811	+	116	upstream	116	ARMT1
chr6	151773171	151773305	135	*	X35304	55005	151725897	151773316	47420	-	0	inside	10	RMND1
chr6	153324035	153324154	120	*	X35314	54516	153308400	153323925	15526	-	109	upstream	109	MTRF1L
chr6	153452395	153452429	35	*	X35316	26575	153332032	153452389	120358	-	5	upstream	5	RGS17
chr6	154831847	154831951	105	*	X35333	154043	154726433	154831753	105321	-	93	upstream	93	CNKSR3
chr6	154831847	154831951	105	*	X35333	26034	154475618	154831753	356136	-	93	upstream	93	IPCEF1
chr6	154832805	154832832	28	*	X35334	154043	154726433	154831753	105321	-	1051	upstream	1051	CNKSR3
chr6	154832805	154832832	28	*	X35334	26034	154475618	154831753	356136	-	1051	upstream	1051	IPCEF1
chr6	155053928	155054017	90	*	X35337	22828	155054512	155155194	100683	+	494	upstream	494	SCAF8
chr6	155054678	155054857	180	*	X35338	22828	155054512	155155194	100683	+	0	inside	165	SCAF8
chr6	157099228	157099377	150	*	X35365	57492	157099064	157531913	432850	+	0	inside	163	ARID1B
chr6	157100788	157100907	120	*	X35367	100616154	157100812	157100865	54	-	0	includeFeature	0	MIR4466
chr6	157745832	157745842	11	*	X35382	729515	157710054	157745253	35200	-	578	upstream	578	TMEM242
chr6	157800927	157801046	120	*	X35384	79683	157802557	158094977	292421	+	1510	upstream	1510	ZDHHC14
chr6	158244524	158244658	135	*	X35390	51429	158244294	158366109	121816	+	0	inside	229	SNX9
chr6	158402823	158402927	105	*	X35392	8871	158402888	158520207	117320	+	0	overlapStart	0	SYNJ2
chr6	158589008	158589157	150	*	X35402	404672	158589379	158620376	30998	+	221	upstream	221	GTF2H5
chr6	158589008	158589157	150	*	X35402	84947	158530536	158589312	58777	-	0	inside	154	SERAC1
chr6	158957460	158957564	105	*	X35412	57583	158957468	159056467	99000	+	0	overlapStart	0	TMEM181
chr6	159238108	159238130	23	*	X35418	101409257	159239011	159243272	4262	+	880	upstream	880	EZR-AS1
chr6	159240156	159240320	165	*	X35420	7430	159186773	159240456	53684	-	0	inside	135	EZR
chr6	159240652	159240756	105	*	X35421	7430	159186773	159240456	53684	-	195	upstream	195	EZR
chr6	160114292	160114396	105	*	X35424	6648	160100149	160114353	14205	-	0	overlapStart	0	SOD2
chr6	160210307	160210441	135	*	X35427	29074	160211022	160219461	8440	+	580	upstream	580	MRPL18
chr6	160210307	160210441	135	*	X35427	6950	160199530	160210735	11206	-	0	inside	293	TCP1
chr6	160210946	160211035	90	*	X35428	29074	160211022	160219461	8440	+	0	overlapStart	0	MRPL18
chr6	160210946	160211035	90	*	X35428	6950	160199530	160210735	11206	-	210	upstream	210	TCP1
chr6	160211096	160211215	120	*	X35429	29074	160211022	160219461	8440	+	0	inside	73	MRPL18
chr6	160211096	160211215	120	*	X35429	6950	160199530	160210735	11206	-	360	upstream	360	TCP1
chr6	161412415	161412534	120	*	X35435	4216	161412822	161538417	125596	+	287	upstream	287	MAP3K4
chr6	161694634	161694841	208	*	X35441	56895	161551057	161695107	144051	-	0	inside	265	AGPAT4
chr6	163148335	163148514	180	*	X35446	135138	163148164	163736524	588361	+	0	inside	170	PACRG
chr6	163149022	163149095	74	*	X35447	5071	161768590	163148834	1380245	-	187	upstream	187	PRKN
chr6	163834770	163834859	90	*	X35450	9444	163835675	163999628	163954	+	815	upstream	815	QKI
chr6	163834770	163834859	90	*	X35450	100526820	163834097	163834982	886	-	0	inside	122	CAHM
chr6	163834950	163835039	90	*	X35451	9444	163835675	163999628	163954	+	635	upstream	635	QKI
chr6	163834950	163835039	90	*	X35451	100526820	163834097	163834982	886	-	0	overlapStart	0	CAHM
chr6	163835205	163835399	195	*	X35452	9444	163835675	163999628	163954	+	275	upstream	275	QKI
chr6	163835205	163835399	195	*	X35452	100526820	163834097	163834982	886	-	222	upstream	222	CAHM
chr6	163835535	163835639	105	*	X35453	9444	163835675	163999628	163954	+	35	upstream	35	QKI
chr6	163835535	163835639	105	*	X35453	100526820	163834097	163834982	886	-	552	upstream	552	CAHM
chr6	163836404	163836613	210	*	X35454	100526820	163834097	163834982	886	-	1421	upstream	1421	CAHM
chr6	166755753	166755857	105	*	X35460	100289495	166756119	166764957	8839	+	261	upstream	261	LOC100289495
chr6	166755753	166755857	105	*	X35460	113402	166733517	166755991	22475	-	0	inside	133	SFT2D1
chr6	166796136	166796207	72	*	X35461	51660	166778408	166796501	18094	-	0	inside	293	MPC1
chr6	167276164	167276280	117	*	X35477	6196	166822854	167275771	452918	-	392	upstream	392	RPS6KA2
chr6	167276506	167276559	54	*	X35478	6196	166822854	167275771	452918	-	734	upstream	734	RPS6KA2
chr6	167413227	167413331	105	*	X35480	100500857	167411295	167411400	106	-	1826	upstream	1826	MIR3939
chr6	168227898	168227969	72	*	X35487	4301	168227671	168372700	145030	+	0	inside	226	AFDN
chr6	168227898	168227969	72	*	X35487	653483	168224570	168227476	2907	-	421	upstream	421	AFDN-DT
chr6	168228707	168228811	105	*	X35488	653483	168224570	168227476	2907	-	1230	upstream	1230	AFDN-DT
chr6	170124185	170124592	408	*	X35510	55274	170104002	170124106	20105	-	78	upstream	78	PHF10
chr6	170124805	170124822	18	*	X35511	55274	170104002	170124106	20105	-	698	upstream	698	PHF10
chr7	557949	558068	120	*	X35530	441307	560028	564869	4842	+	1959	upstream	1959	HRAT92
chr7	558189	558316	128	*	X35531	441307	560028	564869	4842	+	1711	upstream	1711	HRAT92
chr7	558879	558998	120	*	X35532	441307	560028	564869	4842	+	1029	upstream	1029	HRAT92
chr7	560019	560093	75	*	X35533	441307	560028	564869	4842	+	0	overlapStart	0	HRAT92
chr7	560019	560093	75	*	X35533	5154	536897	559481	22585	-	537	upstream	537	PDGFA
chr7	766880	767464	585	*	X35547	5575	588834	767313	178480	-	0	overlapStart	0	PRKAR1B
chr7	1015173	1015237	65	*	X35568	11033	937537	1015235	77699	-	0	overlapStart	0	ADAP1
chr7	1015173	1015237	65	*	X35568	90639	1004486	1015235	10750	-	0	overlapStart	0	COX19
chr7	1095150	1095198	49	*	X35576	115330	1097141	1098897	1757	+	1942	upstream	1942	GPR146
chr7	1177702	1177821	120	*	X35581	84310	1036623	1177893	141271	-	0	inside	71	C7orf50
chr7	1199513	1199592	80	*	X35582	90637	1192543	1199855	7313	-	0	inside	262	ZFAND2A
chr7	1499060	1499162	103	*	X35583	79778	1473995	1499109	25115	-	0	overlapStart	0	MICALL2
chr7	1610189	1610293	105	*	X35595	84262	1606970	1609668	2699	-	520	upstream	520	PSMG3
chr7	2281417	2281596	180	*	X35685	4521	2281857	2290780	8924	+	260	upstream	260	NUDT1
chr7	2281417	2281596	180	*	X35685	29960	2273926	2281833	7908	-	0	inside	236	MRM2
chr7	2282038	2282172	135	*	X35686	4521	2281857	2290780	8924	+	0	inside	180	NUDT1
chr7	2282038	2282172	135	*	X35686	29960	2273926	2281833	7908	-	204	upstream	204	MRM2
chr7	2443242	2443401	160	*	X35694	55501	2443195	2474216	31022	+	0	inside	46	CHST12
chr7	2551414	2551502	89	*	X35698	3955	2552163	2568810	16648	+	660	upstream	660	LFNG
chr7	2551998	2552102	105	*	X35699	3955	2552163	2568810	16648	+	60	upstream	60	LFNG
chr7	2552327	2552461	135	*	X35700	3955	2552163	2568810	16648	+	0	inside	163	LFNG
chr7	2595412	2595531	120	*	X35716	221927	2577444	2595392	17949	-	19	upstream	19	BRAT1
chr7	2671608	2671611	4	*	X35719	80727	2671603	2704436	32834	+	0	inside	4	TTYH3
chr7	2671656	2671790	135	*	X35720	80727	2671603	2704436	32834	+	0	inside	52	TTYH3
chr7	2671862	2672041	180	*	X35721	80727	2671603	2704436	32834	+	0	inside	258	TTYH3
chr7	2884653	2884694	42	*	X35743	2768	2767741	2883959	116219	-	693	upstream	693	GNA12
chr7	4814351	4814470	120	*	X35763	9907	4815262	4834026	18765	+	791	upstream	791	AP5Z1
chr7	4815458	4815532	75	*	X35764	9907	4815262	4834026	18765	+	0	inside	195	AP5Z1
chr7	4815552	4815671	120	*	X35765	9907	4815262	4834026	18765	+	0	inside	289	AP5Z1
chr7	5013840	5014049	210	*	X35773	441191	5013616	5037800	24185	+	0	inside	223	RNF216P1
chr7	5085732	5085806	75	*	X35774	57786	5085452	5109119	23668	+	0	inside	279	RBAK
chr7	5230115	5230309	195	*	X35776	26100	5229835	5273486	43652	+	0	inside	279	WIPI2
chr7	5322587	5322856	270	*	X35781	222962	5322561	5343704	21144	+	0	inside	25	SLC29A4
chr7	5553128	5553277	150	*	X35788	80028	5515428	5553399	37972	-	0	inside	121	FBXL18
chr7	5570895	5570984	90	*	X35793	60	5566779	5570232	3454	-	662	upstream	662	ACTB
chr7	5571090	5571374	285	*	X35794	60	5566779	5570232	3454	-	857	upstream	857	ACTB
chr7	5631080	5631229	150	*	X35811	6624	5632436	5646287	13852	+	1206	upstream	1206	FSCN1
chr7	5631395	5631694	300	*	X35812	6624	5632436	5646287	13852	+	741	upstream	741	FSCN1
chr7	5632190	5632354	165	*	X35813	6624	5632436	5646287	13852	+	81	upstream	81	FSCN1
chr7	5820904	5821098	195	*	X35821	54476	5659672	5821361	161690	-	0	inside	262	RNF216
chr7	6311738	6311949	212	*	X35833	9265	6201412	6312242	110831	-	0	inside	292	CYTH3
chr7	6312014	6312067	54	*	X35834	9265	6201412	6312242	110831	-	0	inside	174	CYTH3
chr7	6655365	6655389	25	*	X35844	54753	6655527	6663921	8395	+	137	upstream	137	ZNF853
chr7	6655405	6655569	165	*	X35845	54753	6655527	6663921	8395	+	0	overlapStart	0	ZNF853
chr7	8008365	8008484	120	*	X35855	113263	8008374	8128709	120336	+	0	overlapStart	0	GLCCI1
chr7	11013727	11013861	135	*	X35869	9678	11013499	11209250	195752	+	0	inside	227	PHF14
chr7	12250378	12250466	89	*	X35877	54664	12250848	12276890	26043	+	381	upstream	381	TMEM106B
chr7	14942313	14942417	105	*	X35887	1607	14184674	14942550	757877	-	0	inside	132	DGKB
chr7	14942523	14942627	105	*	X35888	1607	14184674	14942550	757877	-	0	overlapStart	0	DGKB
chr7	16684481	16684600	120	*	X35892	28969	16685759	16746148	60390	+	1158	upstream	1158	BZW2
chr7	16685719	16685868	150	*	X35893	28969	16685759	16746148	60390	+	0	overlapStart	0	BZW2
chr7	16685719	16685868	150	*	X35893	57037	16639401	16685442	46042	-	276	upstream	276	ANKMY2
chr7	16686137	16686286	150	*	X35894	57037	16639401	16685442	46042	-	694	upstream	694	ANKMY2
chr7	20369915	20370019	105	*	X35912	3696	20370325	20455382	85058	+	305	upstream	305	ITGB8
chr7	21467287	21467391	105	*	X35915	6671	21467689	21554151	86463	+	297	upstream	297	SP4
chr7	21467527	21467634	108	*	X35916	6671	21467689	21554151	86463	+	54	upstream	54	SP4
chr7	21467710	21467934	225	*	X35917	6671	21467689	21554151	86463	+	0	inside	20	SP4
chr7	21467947	21468066	120	*	X35918	6671	21467689	21554151	86463	+	0	inside	257	SP4
chr7	22396327	22396352	26	*	X35923	9771	22157908	22396533	238626	-	0	inside	180	RAPGEF5
chr7	22601779	22601973	195	*	X35927	100506178	22602956	22613617	10662	+	982	upstream	982	LOC100506178
chr7	22602844	22602918	75	*	X35928	100506178	22602956	22613617	10662	+	37	upstream	37	LOC100506178
chr7	22766616	22766720	105	*	X35931	3569	22766766	22771621	4856	+	45	upstream	45	IL6
chr7	22896293	22896352	60	*	X35933	692210	22896232	22896305	74	+	0	overlapEnd	60	SNORD93
chr7	23338137	23338150	14	*	X35937	115416	23338940	23349180	10241	+	789	upstream	789	MALSU1
chr7	23338193	23338301	109	*	X35938	115416	23338940	23349180	10241	+	638	upstream	638	MALSU1
chr7	23530024	23530278	255	*	X35945	256355	23530007	23531031	1025	+	0	inside	16	RPS2P32
chr7	23719802	23719876	75	*	X35947	340277	23719749	23742269	22521	+	0	inside	52	FAM221A
chr7	24612906	24613115	210	*	X35950	51678	24613085	24727498	114414	+	0	overlapStart	0	MPP6
chr7	25019846	25020145	300	*	X35961	26031	24836164	25019760	183597	-	85	upstream	85	OSBPL3
chr7	25020596	25020700	105	*	X35962	26031	24836164	25019760	183597	-	835	upstream	835	OSBPL3
chr7	25164614	25164718	105	*	X35964	54205	25158270	25164980	6711	-	0	inside	261	CYCS
chr7	25219733	25219912	180	*	X35965	136895	25174316	25219817	45502	-	0	overlapStart	0	C7orf31
chr7	25219920	25220011	92	*	X35966	136895	25174316	25219817	45502	-	102	upstream	102	C7orf31
chr7	26191472	26191606	135	*	X35968	9603	26191847	26226756	34910	+	240	upstream	240	NFE2L3
chr7	26239172	26239291	120	*	X35971	11335	26240831	26253227	12397	+	1539	upstream	1539	CBX3
chr7	26239397	26239531	135	*	X35972	11335	26240831	26253227	12397	+	1299	upstream	1299	CBX3
chr7	26240777	26241031	255	*	X35973	11335	26240831	26253227	12397	+	0	overlapStart	0	CBX3
chr7	26240777	26241031	255	*	X35973	3181	26229556	26240413	10858	-	363	upstream	363	HNRNPA2B1
chr7	26241047	26241331	285	*	X35974	11335	26240831	26253227	12397	+	0	inside	215	CBX3
chr7	26241047	26241331	285	*	X35974	3181	26229556	26240413	10858	-	633	upstream	633	HNRNPA2B1
chr7	28220011	28220026	16	*	X35984	100128081	28220076	28280996	60921	+	49	upstream	49	JAZF1-AS1
chr7	29725351	29725485	135	*	X35998	646762	29685538	29725437	39900	-	0	overlapStart	0	LOC646762
chr7	30030210	30030236	27	*	X36002	9805	29959719	30029905	70187	-	304	upstream	304	SCRN1
chr7	30174392	30174511	120	*	X36006	222166	30174552	30202381	27830	+	40	upstream	40	MTURN
chr7	30324158	30324277	120	*	X36010	223082	30323923	30407308	83386	+	0	inside	234	ZNRF2
chr7	30519268	30519313	46	*	X36013	10392	30464143	30518393	54251	-	874	upstream	874	NOD1
chr7	30633734	30633838	105	*	X36016	2617	30634181	30673648	39468	+	342	upstream	342	GARS1
chr7	30810866	30810985	120	*	X36018	84182	30811033	30932002	120970	+	47	upstream	47	MINDY4
chr7	31091424	31091524	101	*	X36043	117	31092076	31151093	59018	+	551	upstream	551	ADCYAP1R1
chr7	31091718	31091795	78	*	X36044	117	31092076	31151093	59018	+	280	upstream	280	ADCYAP1R1
chr7	32535333	32535617	285	*	X36052	23080	32535176	33079036	543861	+	0	inside	156	AVL9
chr7	32535333	32535617	285	*	X36052	23658	32524945	32534870	9926	-	462	upstream	462	LSM5
chr7	32931274	32931543	270	*	X36057	25948	32907778	32931468	23691	-	0	overlapStart	0	KBTBD2
chr7	32932294	32932368	75	*	X36058	25948	32907778	32931468	23691	-	825	upstream	825	KBTBD2
chr7	33102358	33102492	135	*	X36062	51251	33053725	33102409	48685	-	0	overlapStart	0	NT5C3A
chr7	33103031	33103120	90	*	X36063	51251	33053725	33102409	48685	-	621	upstream	621	NT5C3A
chr7	33168767	33168886	120	*	X36064	27241	33169152	33645680	476529	+	265	upstream	265	BBS9
chr7	33169361	33169495	135	*	X36065	27241	33169152	33645680	476529	+	0	inside	208	BBS9
chr7	33944732	33944791	60	*	X36069	168667	33944523	34195484	250962	+	0	inside	208	BMPER
chr7	35225780	35226033	254	*	X36078	554236	35120899	35225774	104876	-	5	upstream	5	DPY19L2P1
chr7	35840256	35840390	135	*	X36087	989	35840596	35946715	106120	+	205	upstream	205	SEPTIN7
chr7	35840636	35840725	90	*	X36088	989	35840596	35946715	106120	+	0	inside	39	SEPTIN7
chr7	35840786	35840920	135	*	X36089	989	35840596	35946715	106120	+	0	inside	189	SEPTIN7
chr7	36192273	36192350	78	*	X36097	80820	36192836	36341152	148317	+	485	upstream	485	EEPD1
chr7	36429277	36429294	18	*	X36105	54443	36429432	36493400	63969	+	137	upstream	137	ANLN
chr7	36429395	36429411	17	*	X36106	54443	36429432	36493400	63969	+	20	upstream	20	ANLN
chr7	37960041	37960175	135	*	X36116	54749	37960163	37991542	31380	+	0	overlapStart	0	EPDR1
chr7	38948508	38948729	222	*	X36119	27072	38763543	38948800	185258	-	0	inside	70	VPS41
chr7	39662748	39662867	120	*	X36121	5898	39663152	39747723	84572	+	284	upstream	284	RALA
chr7	39663168	39663287	120	*	X36122	5898	39663152	39747723	84572	+	0	inside	15	RALA
chr7	39772451	39772600	150	*	X36125	349114	39773167	39834222	61056	+	566	upstream	566	LINC00265
chr7	39989457	39989606	150	*	X36127	8621	39989959	40136733	146775	+	352	upstream	352	CDK13
chr7	40174044	40174118	75	*	X36129	79783	40174575	40900366	725792	+	456	upstream	456	SUGCT
